Problem,Instance,Algorithm,Initial State,Final State,Initial Value,Final Value,Value Improvement,Solution Found,Steps,Runtime,Value History
8-Puzzle,29,Hill Climbing (Steepest),"(2, 7, 5, 1, 3, 8, 0, 6, 4)","(2, 7, 0, 1, 3, 5, 6, 4, 8)",-12,-8,-4,False,4,3.4332275390625e-05,"[-12, -11, -10, -9, -8]"
8-Puzzle,29,Hill Climbing (First Choice),"(2, 7, 5, 1, 3, 8, 0, 6, 4)","(2, 7, 0, 1, 3, 5, 6, 4, 8)",-12,-8,-4,False,4,5.984306335449219e-05,"[-12, -11, -10, -9, -8]"
8-Puzzle,29,Hill Climbing (Random Restart),"(2, 7, 5, 1, 3, 8, 0, 6, 4)","(3, 4, 2, 1, 6, 0, 8, 5, 7)",-12,-11,-1,False,17,0.00020074844360351562,"[-13, -12, -11, -18, -12, -12, -15, -14, -14, -13, -12, -14, -13, -12, -14, -13, -12, -16]"
8-Puzzle,29,Simulated Annealing (Exponential),"(2, 7, 5, 1, 3, 8, 0, 6, 4)","(1, 0, 4, 3, 6, 5, 7, 8, 2)",-12,-9,-3,False,979,0.0023887157440185547,"[-12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -14, -15, -16, -17, -16, -15, -14, -15, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -18, -17, -16, -17, -18, -19, -18, -19, -20, -19, -18, -19, -20, -19, -18, -19, -18, -19, -18, -19, -20, -19, -18, -19, -18, -17, -18, -19, -18, -19, -20, -19, -18, -19, -20, -19, -20, -19, -20, -19, -20, -19, -18, -19, -20, -19, -18, -19, -20, -19, -18, -19, -20, -19, -18, -17, -16, -17, -16, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -13, -14, -13, -14, -13, -12, -13, -14, -13, -14, -15, -16, -15, -16, -17, -16, -17, -16, -17, -18, -19, -18, -19, -18, -17, -16, -15, -16, -15, -14, -15, -16, -17, -18, -17, -16, -15, -14, -15, -16, -15, -14, -15, -16, -15, -16, -15, -16, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -16, -15, -16, -15, -16, -15, -16, -15, -16, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -13, -14, -13, -12, -13, -14, -15, -14, -15, -14, -15, -14, -13, -14, -13, -14, -13, -12, -13, -14, -15, -16, -15, -16, -15, -14, -15, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -18, -17, -16, -17, -16, -15, -16, -17, -18, -17, -18, -17, -18, -19, -20, -19, -20, -19, -20, -19, -20, -21, -22, -21, -20, -21, -20, -19, -18, -19, -18, -19, -18, -19, -18, -19, -18, -19, -20, -19, -18, -19, -20, -19, -18, -19, -18, -17, -18, -17, -18, -17, -16, -17, -18, -17, -18, -19, -18, -19, -18, -19, -18, -19, -18, -19, -18, -17, -18, -19, -18, -17, -18, -17, -18, -17, -18, -17, -16, -17, -18, -19, -18, -17, -18, -19, -18, -17, -18, -17, -18, -17, -18, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -18, -17, -16, -17, -16, -17, -16, -17, -18, -17, -16, -17, -18, -17, -18, -19, -18, -17, -16, -17, -16, -15, -16, -17, -18, -17, -16, -17, -18, -17, -18, -19, -18, -17, -16, -17, -16, -17, -16, -17, -16, -17, -18, -19, -18, -19, -18, -17, -18, -19, -18, -19, -18, -19, -18, -17, -18, -17, -18, -17, -16, -17, -18, -17, -16, -17, -18, -17, -18, -17, -18, -17, -18, -17, -16, -17, -16, -15, -16, -17, -16, -17, -18, -17, -16, -17, -16, -17, -16, -17, -18, -17, -16, -17, -16, -17, -16, -17, -16, -17, -18, -17, -16, -17, -16, -17, -18, -19, -18, -17, -16, -17, -16, -17, -18, -17, -16, -17, -16, -17, -18, -17, -18, -17, -18, -17, -18, -17, -18, -17, -16, -15, -14, -15, -16, -17, -18, -19, -18, -17, -18, -17, -16, -17, -18, -17, -18, -17, -16, -17, -16, -17, -16, -17, -16, -17, -18, -17, -18, -17, -18, -17, -16, -17, -18, -17, -18, -17, -18, -17, -18, -17, -18, -17, -18, -17, -18, -17, -16, -15, -16, -15, -16, -15, -16, -15, -16, -15, -16, -15, -16, -15, -16, -15, -16, -15, -16, -17, -16, -17, -16, -17, -16, -15, -14, -15, -14, -15, -14, -15, -14, -15, -16, -15, -16, -17, -16, -17, -16, -17, -16, -17, -16, -15, -16, -17, -16, -15, -16, -17, -18, -17, -16, -17, -16, -15, -16, -15, -16, -15, -16, -17, -16, -15, -14, -15, -14, -15, -16, -15, -14, -15, -16, -15, -14, -15, -16, -17, -18, -17, -16, -15, -14, -15, -14, -15, -16, -15, -16, -15, -16, -15, -16, -15, -14, -15, -14, -15, -14, -13, -12, -13, -14, -13, -14, -13, -14, -13, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -16, -15, -14, -15, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -12, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -12, -13, -12, -13, -14, -13, -14, -13, -14, -13, -14, -13, -12, -13, -14, -13, -14, -13, -14, -13, -12, -13, -14, -13, -14, -13, -12, -13, -12, -11, -10, -11, -10, -11, -10, -11, -10, -11, -12, -13, -14, -13, -14, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -11, -10, -9, -10, -9, -8, -9, -8, -9, -8, -9, -8, -9, -10, -11, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -15, -14, -15, -14, -15, -16, -15, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -15, -16, -17, -16, -15, -16, -15, -14, -15, -14, -15, -14, -15, -16, -15, -14, -15, -14, -15, -14, -13, -12, -13, -12, -11, -10, -11, -12, -13, -12, -13, -14, -15, -16, -15, -14, -15, -14, -15, -14, -15, -14, -15, -16, -17, -16, -15, -16, -15, -14, -15, -16, -15, -14, -15, -16, -17, -16, -17, -16, -17, -18, -17, -16, -17, -16, -17, -18, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -18, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -18, -17, -18, -17, -16, -17, -16, -17, -18, -19, -18, -19, -18, -19, -20, -19, -18, -19, -18, -19, -20, -19, -18, -17, -18, -19, -20, -21, -20, -21, -20, -19, -18, -19, -18, -19, -20, -19, -18, -19, -18, -19, -18, -19, -20, -19, -18, -19, -18, -19, -18, -19, -18, -19, -18, -19, -18, -19, -20, -19, -18, -17, -18, -17, -16, -17, -16, -17, -16, -17, -16, -15, -16, -15, -16, -15, -14, -13, -12, -13, -14, -15, -14, -15, -14, -15, -14, -13, -14, -15, -14, -13, -12, -13, -12, -11, -10, -11, -10, -9]"
8-Puzzle,29,Simulated Annealing (Linear),"(2, 7, 5, 1, 3, 8, 0, 6, 4)","(6, 1, 2, 3, 0, 5, 4, 7, 8)",-12,-4,-8,False,250,0.0024917125701904297,"[-12, -11, -10, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -10, -11, -10, -9, -8, -9, -8, -9, -8, -9, -10, -9, -10, -9, -10, -9, -8, -7, -8, -7, -8, -7, -8, -9, -8, -7, -6, -5, -4, -5, -4, -5, -6, -5, -6, -7, -8, -7, -8, -7, -6, -5, -6, -7, -8, -7, -6, -5, -6, -7, -8, -7, -8, -7, -6, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -6, -5, -4, -5, -4, -5, -6, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -6, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -6, -5, -4, -5, -4, -5, -4, -5, -6, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -6, -5, -4, -5, -4, -5, -4, -5, -6, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -6, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4]"
8-Puzzle,30,Hill Climbing (Steepest),"(8, 5, 1, 6, 0, 3, 7, 4, 2)","(0, 8, 1, 6, 5, 3, 7, 4, 2)",-14,-12,-2,False,2,5.650520324707031e-05,"[-14, -13, -12]"
8-Puzzle,30,Hill Climbing (First Choice),"(8, 5, 1, 6, 0, 3, 7, 4, 2)","(8, 1, 0, 6, 5, 3, 7, 4, 2)",-14,-12,-2,False,2,2.384185791015625e-05,"[-14, -13, -12]"
8-Puzzle,30,Hill Climbing (Random Restart),"(8, 5, 1, 6, 0, 3, 7, 4, 2)","(1, 7, 4, 0, 5, 3, 6, 8, 2)",-14,-11,-3,False,28,0.00026535987854003906,"[-13, -12, -15, -14, -19, -18, -18, -16, -18, -17, -16, -15, -14, -13, -12, -15, -14, -17, -16, -15, -14, -12, -11, -19, -18, -17, -16, -15, -14]"
8-Puzzle,30,Simulated Annealing (Exponential),"(8, 5, 1, 6, 0, 3, 7, 4, 2)","(1, 5, 6, 3, 0, 2, 4, 8, 7)",-14,-12,-2,False,962,0.002463102340698242,"[-14, -13, -12, -13, -12, -13, -12, -13, -14, -13, -12, -13, -14, -13, -12, -13, -12, -13, -12, -13, -14, -15, -14, -13, -14, -15, -14, -15, -16, -15, -14, -15, -16, -17, -16, -17, -16, -17, -18, -17, -16, -15, -16, -17, -16, -17, -16, -17, -18, -19, -18, -17, -16, -17, -18, -17, -16, -17, -18, -17, -16, -17, -16, -17, -16, -17, -16, -17, -18, -19, -18, -19, -20, -21, -20, -21, -20, -21, -20, -21, -20, -21, -20, -21, -20, -21, -22, -21, -22, -21, -22, -21, -20, -19, -18, -19, -18, -17, -18, -19, -18, -19, -18, -17, -18, -17, -16, -17, -18, -19, -20, -19, -18, -19, -18, -19, -18, -19, -18, -19, -18, -19, -18, -19, -18, -19, -20, -19, -18, -19, -18, -19, -20, -19, -20, -19, -20, -19, -20, -19, -20, -19, -20, -19, -20, -19, -18, -19, -18, -19, -18, -19, -18, -19, -18, -17, -16, -15, -16, -17, -18, -17, -18, -17, -18, -17, -18, -17, -18, -17, -16, -17, -18, -17, -16, -17, -16, -17, -16, -17, -18, -19, -20, -19, -18, -17, -18, -17, -18, -17, -16, -17, -16, -15, -16, -17, -16, -15, -16, -15, -16, -15, -16, -17, -18, -19, -18, -17, -18, -19, -18, -19, -18, -19, -18, -17, -18, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -18, -19, -18, -17, -18, -17, -18, -17, -16, -17, -16, -17, -16, -15, -14, -15, -14, -15, -16, -17, -16, -17, -18, -17, -18, -19, -18, -17, -16, -15, -14, -15, -14, -13, -14, -13, -12, -11, -12, -11, -10, -11, -12, -11, -10, -11, -12, -11, -12, -11, -10, -11, -10, -11, -12, -11, -10, -11, -10, -11, -12, -11, -10, -11, -12, -11, -12, -13, -14, -13, -12, -13, -14, -13, -12, -13, -12, -13, -14, -15, -14, -15, -14, -13, -12, -13, -12, -11, -12, -13, -12, -11, -12, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -12, -13, -12, -13, -14, -13, -14, -13, -12, -11, -12, -13, -14, -13, -12, -13, -12, -11, -12, -11, -12, -13, -14, -13, -12, -13, -12, -11, -12, -11, -12, -11, -12, -13, -14, -15, -14, -13, -12, -13, -14, -13, -14, -15, -16, -17, -16, -15, -16, -17, -16, -17, -16, -15, -16, -15, -16, -17, -16, -17, -16, -17, -18, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -18, -17, -16, -15, -14, -13, -14, -13, -12, -13, -12, -11, -10, -9, -8, -9, -8, -9, -8, -9, -10, -11, -10, -9, -8, -9, -10, -11, -12, -11, -12, -11, -10, -11, -10, -11, -12, -13, -12, -13, -12, -13, -12, -13, -14, -13, -12, -13, -12, -11, -10, -11, -12, -13, -12, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -12, -13, -12, -13, -14, -13, -12, -11, -10, -11, -10, -11, -12, -11, -10, -11, -12, -11, -10, -9, -10, -9, -8, -9, -8, -9, -10, -11, -12, -11, -10, -11, -10, -11, -10, -11, -12, -11, -10, -9, -8, -9, -10, -11, -12, -11, -12, -13, -14, -13, -14, -13, -14, -15, -16, -15, -14, -13, -14, -15, -14, -13, -14, -13, -14, -15, -14, -15, -14, -15, -16, -15, -14, -15, -14, -15, -14, -15, -16, -17, -16, -15, -16, -17, -16, -17, -18, -17, -18, -17, -16, -17, -16, -15, -14, -13, -12, -13, -12, -13, -12, -11, -12, -11, -12, -11, -12, -11, -12, -11, -12, -11, -12, -11, -12, -11, -12, -11, -12, -13, -12, -11, -10, -11, -12, -11, -12, -11, -12, -11, -10, -11, -12, -11, -12, -11, -12, -13, -14, -13, -12, -11, -12, -11, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -14, -13, -12, -13, -12, -13, -12, -13, -12, -13, -14, -15, -14, -15, -14, -15, -16, -15, -16, -15, -16, -15, -14, -15, -14, -13, -12, -13, -12, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -12, -11, -12, -13, -12, -11, -10, -11, -12, -11, -10, -9, -8, -7, -8, -9, -10, -9, -10, -11, -10, -11, -10, -11, -10, -11, -12, -11, -10, -11, -10, -9, -10, -11, -10, -9, -10, -11, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -14, -15, -14, -15, -16, -15, -14, -15, -14, -13, -12, -13, -12, -13, -12, -13, -14, -15, -16, -15, -14, -13, -14, -15, -16, -15, -16, -17, -16, -17, -18, -17, -16, -17, -16, -15, -16, -15, -16, -15, -16, -15, -14, -15, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -12, -13, -12, -13, -12, -13, -12, -13, -14, -13, -14, -15, -16, -15, -16, -15, -14, -15, -14, -13, -14, -15, -14, -15, -14, -15, -14, -15, -16, -15, -16, -15, -16, -17, -18, -19, -18, -19, -18, -19, -18, -19, -18, -17, -18, -17, -16, -17, -16, -17, -16, -15, -16, -15, -14, -15, -16, -15, -16, -15, -16, -15, -16, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -16, -17, -16, -17, -16, -17, -18, -17, -16, -17, -18, -17, -18, -19, -18, -17, -16, -17, -16, -17, -16, -17, -18, -17, -16, -17, -18, -17, -18, -17, -16, -17, -16, -17, -16, -15, -16, -17, -16, -15, -16, -15, -16, -15, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -12, -13, -12, -13, -12, -13, -14, -13, -14, -13, -14, -13, -14, -13, -12, -13, -12, -13, -12, -13, -14, -13, -12, -13, -12, -11, -10, -11, -12]"
8-Puzzle,30,Simulated Annealing (Linear),"(8, 5, 1, 6, 0, 3, 7, 4, 2)","(0, 8, 2, 3, 1, 5, 6, 7, 4)",-14,-6,-8,False,232,0.0026140213012695312,"[-14, -13, -12, -13, -12, -13, -12, -13, -14, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -11, -10, -9, -10, -11, -12, -13, -12, -13, -12, -13, -12, -13, -14, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -14, -13, -12, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -14, -13, -12, -11, -12, -11, -12, -11, -12, -11, -10, -11, -10, -9, -10, -9, -10, -9, -8, -9, -8, -9, -8, -9, -10, -9, -8, -9, -10, -9, -8, -7, -6, -7, -6, -7, -6, -7, -6, -7, -6, -7, -6, -7, -6, -7, -6, -7, -6, -7, -6, -7, -6, -7, -6, -7, -6, -7, -6, -7, -6, -7, -6, -7, -6, -7, -8, -9, -8, -7, -8, -7, -8, -7, -8, -7, -8, -7, -8, -7, -8, -7, -8, -7, -8, -7, -8, -7, -8, -7, -8, -7, -8, -7, -8, -7, -8, -7, -8, -7, -8, -7, -8, -7, -8, -7, -8, -7, -8, -7, -8, -7, -8, -7, -8, -7, -8, -7, -8, -7, -8, -7, -8, -7, -6]"
8-Puzzle,31,Hill Climbing (Steepest),"(8, 3, 5, 1, 7, 6, 0, 4, 2)","(8, 3, 5, 1, 7, 6, 0, 4, 2)",-16,-16,0,False,0,1.9311904907226562e-05,[-16]
8-Puzzle,31,Hill Climbing (First Choice),"(8, 3, 5, 1, 7, 6, 0, 4, 2)","(8, 3, 5, 1, 7, 6, 0, 4, 2)",-16,-16,0,False,0,3.3855438232421875e-05,[-16]
8-Puzzle,31,Hill Climbing (Random Restart),"(8, 3, 5, 1, 7, 6, 0, 4, 2)","(6, 1, 2, 4, 8, 5, 3, 7, 0)",-16,-6,-10,False,42,0.0003247261047363281,"[-14, -13, -12, -11, -10, -9, -8, -7, -6, -16, -15, -14, -13, -12, -11, -10, -14, -13, -12, -12, -11, -10, -15, -14, -8, -7, -6, -8, -7, -6, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -10, -9]"
8-Puzzle,31,Simulated Annealing (Exponential),"(8, 3, 5, 1, 7, 6, 0, 4, 2)","(1, 3, 5, 2, 7, 0, 8, 6, 4)",-16,-13,-3,False,971,0.0027518272399902344,"[-16, -17, -16, -17, -18, -17, -16, -17, -16, -17, -16, -17, -16, -17, -18, -17, -18, -17, -18, -19, -18, -17, -18, -17, -18, -17, -18, -17, -18, -19, -20, -19, -18, -17, -16, -15, -14, -15, -14, -15, -14, -13, -12, -13, -12, -11, -12, -13, -12, -13, -12, -13, -12, -13, -14, -15, -14, -13, -12, -13, -14, -13, -12, -13, -12, -11, -12, -11, -12, -11, -12, -13, -14, -13, -14, -15, -16, -17, -16, -15, -14, -13, -12, -11, -12, -13, -12, -11, -12, -11, -12, -11, -12, -11, -12, -11, -10, -9, -10, -11, -12, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -12, -13, -12, -11, -12, -11, -12, -13, -12, -13, -12, -13, -12, -11, -12, -11, -12, -11, -10, -11, -12, -13, -14, -15, -14, -15, -14, -15, -16, -15, -16, -15, -14, -15, -16, -15, -14, -15, -14, -15, -14, -15, -16, -15, -16, -15, -16, -15, -16, -17, -16, -17, -18, -17, -16, -15, -16, -15, -16, -15, -14, -13, -14, -13, -14, -15, -14, -13, -14, -15, -14, -13, -14, -13, -14, -13, -12, -13, -14, -13, -12, -13, -12, -13, -12, -11, -12, -13, -12, -13, -12, -13, -12, -13, -14, -13, -14, -13, -14, -13, -14, -15, -16, -15, -16, -15, -16, -15, -16, -15, -16, -15, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -15, -16, -15, -14, -15, -16, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -13, -12, -13, -14, -13, -14, -13, -12, -13, -12, -13, -12, -13, -14, -15, -16, -15, -14, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -14, -15, -16, -17, -18, -17, -16, -15, -16, -17, -16, -15, -14, -15, -16, -15, -16, -15, -14, -13, -14, -15, -14, -13, -12, -11, -10, -11, -12, -11, -10, -11, -10, -11, -12, -13, -14, -15, -14, -13, -14, -13, -14, -13, -12, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -9, -10, -9, -10, -9, -10, -11, -10, -11, -10, -11, -10, -11, -10, -9, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -12, -11, -12, -11, -10, -11, -10, -11, -12, -11, -12, -13, -14, -15, -14, -15, -14, -15, -14, -15, -16, -15, -14, -15, -14, -15, -14, -15, -14, -13, -14, -13, -12, -13, -12, -13, -14, -13, -14, -13, -14, -13, -12, -13, -12, -11, -10, -11, -10, -9, -10, -11, -12, -13, -12, -13, -12, -13, -14, -15, -16, -15, -14, -13, -14, -13, -14, -13, -12, -11, -12, -11, -10, -9, -10, -9, -10, -11, -12, -11, -12, -11, -12, -11, -10, -11, -12, -11, -10, -11, -12, -11, -10, -9, -10, -11, -10, -9, -10, -11, -10, -11, -10, -9, -10, -11, -10, -9, -10, -9, -10, -11, -10, -9, -8, -7, -8, -9, -10, -9, -10, -11, -12, -13, -14, -15, -14, -15, -16, -15, -16, -17, -16, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -13, -12, -13, -12, -13, -14, -13, -12, -13, -12, -13, -14, -13, -14, -13, -12, -13, -12, -11, -12, -11, -12, -13, -12, -13, -14, -13, -12, -13, -12, -13, -12, -11, -12, -13, -12, -11, -12, -13, -12, -11, -10, -11, -12, -11, -10, -9, -10, -9, -10, -11, -10, -11, -12, -13, -14, -13, -12, -13, -14, -13, -12, -13, -14, -15, -14, -15, -14, -15, -14, -15, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -15, -16, -15, -16, -15, -16, -15, -14, -15, -16, -15, -16, -15, -16, -15, -16, -15, -16, -15, -16, -17, -18, -17, -18, -17, -18, -17, -16, -17, -16, -17, -18, -17, -18, -19, -18, -17, -18, -17, -16, -17, -18, -17, -16, -15, -14, -13, -14, -13, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -13, -14, -15, -14, -13, -14, -13, -12, -11, -10, -11, -12, -11, -12, -13, -14, -15, -14, -15, -16, -15, -16, -15, -16, -15, -16, -15, -16, -15, -16, -15, -14, -15, -16, -15, -14, -15, -14, -15, -14, -13, -12, -13, -14, -13, -12, -13, -14, -13, -12, -13, -14, -15, -14, -15, -14, -15, -14, -15, -16, -15, -14, -13, -12, -13, -14, -13, -12, -13, -14, -13, -14, -13, -12, -11, -12, -11, -12, -11, -10, -11, -12, -11, -12, -11, -10, -9, -8, -9, -8, -9, -8, -9, -10, -9, -10, -11, -10, -11, -12, -13, -14, -13, -14, -13, -14, -13, -14, -13, -12, -13, -12, -11, -12, -13, -12, -13, -12, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -9, -8, -7, -8, -7, -6, -7, -6, -7, -6, -7, -6, -7, -8, -9, -8, -9, -10, -11, -10, -11, -10, -11, -10, -9, -8, -9, -8, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -8, -9, -8, -9, -10, -11, -10, -11, -12, -11, -12, -11, -10, -11, -12, -11, -12, -13, -12, -13, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -16, -15, -14, -15, -16, -15, -16, -15, -16, -15, -14, -15, -16, -15, -16, -17, -16, -17, -16, -15, -16, -15, -16, -17, -16, -17, -16, -17, -16, -17, -16, -15, -16, -15, -16, -15, -16, -17, -16, -15, -16, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -13, -12, -11, -12, -11, -10, -11, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13]"
8-Puzzle,31,Simulated Annealing (Linear),"(8, 3, 5, 1, 7, 6, 0, 4, 2)","(0, 2, 5, 3, 7, 4, 6, 1, 8)",-16,-6,-10,False,272,0.002401113510131836,"[-16, -17, -16, -17, -16, -17, -16, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -15, -14, -15, -16, -17, -16, -17, -16, -15, -16, -15, -16, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -11, -10, -9, -10, -9, -10, -9, -8, -9, -8, -9, -8, -7, -8, -9, -8, -7, -8, -7, -8, -7, -8, -7, -8, -7, -6, -7, -8, -7, -8, -7, -8, -7, -8, -7, -8, -7, -8, -7, -8, -7, -8, -7, -8, -7, -8, -7, -8, -7, -8, -7, -8, -7, -8, -7, -8, -9, -10, -9, -8, -7, -6, -7, -6, -7, -6, -7, -8, -7, -8, -9, -10, -9, -8, -9, -8, -9, -8, -9, -8, -7, -8, -9, -8, -7, -8, -7, -8, -7, -8, -7, -8, -9, -8, -7, -8, -7, -6, -7, -6, -7, -6, -7, -6, -7, -6, -7, -6, -7, -8, -7, -6, -7, -8, -7, -6, -7, -6, -7, -8, -7, -8, -7, -6, -7, -8, -7, -6, -7, -6, -7, -8, -9, -8, -7, -6, -7, -6, -7, -6, -7, -8, -7, -8, -7, -6, -7, -6, -7, -6, -7, -6, -7, -6, -7, -6, -7, -6, -7, -6, -7, -6, -7, -6, -7, -6, -7, -6]"
8-Puzzle,32,Hill Climbing (Steepest),"(2, 6, 0, 7, 4, 1, 5, 3, 8)","(2, 6, 1, 7, 4, 0, 5, 3, 8)",-14,-13,-1,False,1,2.1457672119140625e-05,"[-14, -13]"
8-Puzzle,32,Hill Climbing (First Choice),"(2, 6, 0, 7, 4, 1, 5, 3, 8)","(2, 6, 1, 7, 4, 0, 5, 3, 8)",-14,-13,-1,False,1,6.318092346191406e-05,"[-14, -13]"
8-Puzzle,32,Hill Climbing (Random Restart),"(2, 6, 0, 7, 4, 1, 5, 3, 8)","(7, 1, 8, 3, 4, 2, 6, 0, 5)",-14,-7,-7,False,24,0.00023436546325683594,"[-10, -11, -10, -20, -19, -18, -17, -16, -9, -8, -7, -13, -12, -14, -14, -13, -12, -16, -13, -12, -11, -10, -14, -13, -12]"
