Problem,Instance,Algorithm,Initial State,Final State,Initial Value,Final Value,Value Improvement,Solution Found,Steps,Runtime,Value History
8-Queens,24,Simulated Annealing (Linear),"(4, 7, 3, 0, 6, 2, 1, 5)","(3, 0, 7, 4, 6, 1, 2, 5)",-2,-1,-1,False,197,0.01883387565612793,"[-2, -2, -3, -3, -3, -4, -3, -3, -3, -4, -4, -4, -5, -4, -4, -4, -2, -3, -3, -4, -4, -4, -2, -3, -2, -3, -1, -1, -3, -3, -4, -4, -5, -7, -7, -6, -7, -6, -6, -5, -5, -6, -5, -3, -3, -3, -2, -3, -3, -2, -4, -3, -5, -4, -4, -5, -5, -5, -5, -4, -4, -4, -4, -4, -4, -4, -2, -3, -3, -2, -2, -2, -2, -3, -4, -7, -5, -4, -4, -4, -4, -4, -4, -5, -5, -4, -4, -4, -4, -3, -3, -3, -3, -3, -3, -3, -4, -4, -3, -3, -3, -4, -3, -3, -3, -4, -4, -3, -3, -3, -3, -5, -5, -5, -5, -4, -4, -3, -2, -2, -2, -3, -2, -4, -5, -5, -5, -5, -5, -4, -4, -3, -3, -3, -4, -5, -3, -3, -2, -3, -2, -2, -4, -3, -3, -3, -3, -3, -3, -2, -2, -2, -2, -2, -3, -3, -4, -2, -4, -2, 0, -1, 0, -1, -2, -2, -2, -2, -2, -2, -3, -3, -3, -3, -3, -3, -3, -3, -3, -3, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -1, -1, -1, -1, -1, -1, -1]"
8-Queens,25,Hill Climbing (Steepest),"(0, 1, 7, 6, 5, 4, 3, 2)","(0, 6, 4, 7, 1, 3, 5, 2)",-16,0,-16,True,6,0.0018725395202636719,"[-16, -12, -8, -5, -3, -2, 0]"
8-Queens,25,Hill Climbing (First Choice),"(0, 1, 7, 6, 5, 4, 3, 2)","(7, 1, 3, 5, 0, 6, 4, 2)",-16,-1,-15,False,8,0.0011608600616455078,"[-16, -12, -9, -8, -6, -5, -4, -2, -1]"
8-Queens,25,Hill Climbing (Random Restart),"(0, 1, 7, 6, 5, 4, 3, 2)","(3, 0, 4, 7, 5, 2, 6, 1)",-16,0,-16,True,33,0.010678291320800781,"[-10, -7, -4, -3, -2, -3, -7, -4, -3, -6, -5, -3, -2, -3, -2, -1, -2, -1, 0, -4, -3, 0, -7, -5, -3, -2, -1, -3, -2, -1, -5, -4, -3, -2]"
8-Queens,25,Simulated Annealing (Exponential),"(0, 1, 7, 6, 5, 4, 3, 2)","(5, 2, 5, 5, 0, 4, 5, 0)",-16,-9,-7,False,954,0.016150236129760742,"[-16, -13, -13, -12, -11, -12, -12, -13, -8, -7, -8, -9, -9, -6, -8, -8, -8, -7, -5, -7, -8, -11, -11, -13, -13, -14, -10, -6, -7, -5, -8, -5, -3, -5, -5, -7, -5, -6, -8, -10, -11, -9, -11, -11, -11, -12, -9, -11, -8, -7, -7, -7, -9, -6, -6, -4, -5, -6, -7, -7, -7, -9, -8, -8, -7, -9, -7, -6, -4, -5, -8, -7, -6, -7, -4, -5, -5, -6, -6, -5, -7, -8, -10, -10, -9, -7, -8, -7, -9, -8, -8, -8, -11, -10, -5, -4, -7, -6, -7, -7, -4, -5, -8, -7, -4, -7, -6, -5, -6, -6, -8, -9, -8, -9, -6, -7, -7, -10, -11, -9, -8, -7, -7, -8, -7, -9, -8, -10, -8, -8, -9, -8, -8, -5, -6, -7, -7, -7, -6, -6, -3, -4, -5, -5, -6, -7, -7, -8, -11, -11, -7, -9, -7, -5, -6, -9, -6, -5, -4, -5, -6, -5, -5, -6, -6, -8, -8, -10, -8, -7, -7, -7, -6, -6, -7, -7, -7, -7, -6, -8, -5, -5, -6, -5, -8, -5, -6, -5, -4, -6, -9, -8, -8, -9, -10, -8, -7, -6, -6, -6, -8, -9, -10, -8, -7, -6, -8, -8, -8, -10, -9, -6, -8, -11, -11, -9, -12, -12, -13, -13, -14, -14, -13, -13, -7, -7, -6, -6, -7, -8, -8, -5, -5, -5, -6, -6, -7, -6, -5, -4, -4, -4, -6, -6, -5, -6, -7, -6, -6, -6, -7, -7, -9, -9, -8, -7, -7, -9, -6, -6, -6, -4, -4, -3, -5, -6, -6, -8, -8, -9, -9, -6, -5, -4, -7, -6, -4, -5, -6, -9, -8, -8, -8, -7, -8, -9, -6, -10, -10, -9, -9, -8, -8, -9, -7, -8, -7, -8, -9, -7, -8, -9, -9, -8, -8, -10, -8, -8, -9, -7, -10, -7, -5, -4, -3, -5, -5, -5, -7, -9, -7, -8, -10, -12, -13, -13, -12, -9, -6, -5, -6, -7, -5, -6, -9, -10, -11, -11, -12, -9, -7, -10, -9, -11, -11, -12, -10, -8, -7, -9, -9, -9, -8, -10, -10, -10, -8, -11, -12, -11, -9, -9, -7, -4, -6, -6, -10, -8, -8, -9, -9, -9, -9, -9, -10, -14, -13, -11, -13, -17, -13, -11, -7, -8, -11, -9, -10, -9, -8, -7, -5, -6, -4, -8, -10, -8, -8, -7, -8, -6, -5, -6, -9, -8, -9, -7, -8, -10, -9, -7, -6, -7, -9, -10, -9, -8, -10, -9, -6, -5, -4, -5, -5, -6, -6, -6, -7, -7, -7, -8, -9, -12, -12, -11, -6, -9, -10, -7, -5, -3, -4, -4, -5, -6, -5, -5, -7, -5, -6, -7, -5, -6, -6, -8, -12, -9, -11, -9, -9, -7, -7, -9, -8, -8, -8, -9, -9, -9, -8, -9, -10, -10, -11, -8, -7, -7, -8, -6, -6, -7, -5, -9, -7, -6, -8, -6, -6, -5, -3, -5, -7, -8, -8, -8, -7, -8, -7, -5, -6, -6, -7, -5, -7, -6, -5, -6, -9, -9, -6, -6, -6, -5, -5, -6, -3, -5, -6, -7, -8, -10, -9, -10, -8, -8, -6, -6, -6, -7, -6, -8, -7, -6, -4, -5, -6, -5, -3, -3, -8, -11, -10, -14, -10, -8, -8, -10, -10, -9, -10, -8, -8, -6, -7, -7, -6, -9, -9, -5, -4, -4, -5, -5, -6, -8, -9, -8, -8, -7, -6, -5, -6, -8, -8, -9, -5, -3, -5, -3, -4, -6, -9, -8, -8, -6, -8, -8, -8, -7, -7, -4, -7, -7, -5, -6, -7, -8, -10, -11, -8, -7, -8, -6, -8, -8, -7, -8, -7, -6, -6, -5, -6, -6, -8, -6, -6, -4, -6, -5, -5, -6, -6, -6, -7, -8, -7, -6, -6, -6, -6, -7, -8, -9, -11, -8, -10, -14, -14, -12, -16, -14, -12, -12, -9, -10, -10, -9, -9, -12, -13, -10, -6, -7, -8, -6, -6, -6, -7, -10, -9, -7, -6, -8, -7, -6, -6, -4, -6, -6, -5, -5, -6, -8, -7, -8, -9, -8, -8, -7, -9, -6, -10, -12, -8, -9, -6, -6, -5, -7, -8, -8, -8, -6, -8, -9, -8, -6, -7, -7, -7, -6, -6, -8, -9, -11, -10, -11, -15, -15, -14, -13, -9, -10, -10, -7, -5, -5, -5, -8, -9, -8, -6, -8, -9, -9, -10, -11, -8, -8, -9, -10, -10, -10, -8, -7, -6, -7, -8, -5, -7, -8, -8, -7, -5, -6, -7, -7, -7, -8, -6, -7, -7, -8, -13, -9, -9, -14, -12, -12, -12, -10, -10, -12, -10, -11, -10, -10, -8, -7, -4, -4, -3, -4, -4, -6, -7, -4, -7, -5, -6, -8, -6, -7, -6, -5, -6, -6, -6, -8, -10, -12, -11, -10, -10, -11, -11, -10, -9, -7, -7, -8, -7, -8, -8, -8, -8, -6, -5, -5, -7, -6, -7, -8, -8, -8, -8, -8, -5, -6, -7, -5, -4, -6, -7, -10, -7, -9, -8, -10, -7, -5, -4, -5, -5, -7, -9, -10, -11, -10, -10, -10, -9, -11, -8, -11, -10, -11, -9, -9, -8, -10, -8, -7, -7, -7, -6, -5, -5, -6, -5, -6, -4, -7, -6, -7, -7, -8, -8, -6, -5, -5, -7, -8, -6, -6, -7, -5, -7, -9, -7, -6, -8, -8, -8, -8, -8, -12, -12, -9, -9, -8, -8, -8, -11, -12, -13, -13, -9, -8, -8, -8, -11, -10, -11, -11, -10, -9, -10, -10, -9, -8, -7, -6, -6, -7, -8, -4, -4, -5, -5, -6, -6, -8, -8, -6, -7, -5, -6, -5, -6, -5, -7, -7, -6, -7, -9, -10, -8, -9, -8, -8, -9, -8, -7, -9, -7, -6, -4, -4, -6, -9, -7, -6, -7, -8, -9]"
8-Queens,25,Simulated Annealing (Linear),"(0, 1, 7, 6, 5, 4, 3, 2)","(4, 1, 5, 0, 6, 3, 7, 2)",-16,0,-16,True,193,0.018401622772216797,"[-16, -13, -10, -10, -10, -11, -12, -10, -9, -8, -10, -10, -10, -6, -7, -5, -6, -8, -8, -5, -4, -3, -3, -3, -2, -2, -3, -4, -4, -4, -4, -4, -3, -3, -4, -4, -6, -7, -7, -5, -5, -6, -5, -3, -3, -4, -4, -4, -4, -4, -5, -4, -5, -5, -5, -6, -6, -7, -7, -7, -6, -5, -4, -4, -3, -3, -3, -3, -2, -2, -3, -4, -4, -5, -7, -6, -5, -6, -6, -7, -7, -4, -3, -3, -4, -5, -7, -4, -5, -4, -5, -3, -2, -3, -5, -4, -4, -4, -4, -4, -3, -2, -3, -3, -6, -6, -6, -5, -6, -6, -6, -6, -6, -6, -6, -4, -4, -4, -6, -5, -5, -6, -7, -8, -6, -7, -7, -6, -4, -3, -4, -3, -4, -5, -7, -5, -5, -3, -3, -3, -4, -2, -4, -5, -5, -4, -4, -4, -3, -4, -3, -3, -2, -3, -3, -1, -1, -1, -3, -2, -2, -3, -2, -3, -4, -3, -3, -4, -3, -2, -3, -2, -2, -2, -2, -3, -2, -2, -2, -3, -3, -2, -2, -2, -2, -1, 0, -1, -1, -1, -1, 0, -1, 0]"
8-Queens,26,Hill Climbing (Steepest),"(6, 1, 2, 7, 4, 3, 5, 0)","(6, 2, 2, 7, 1, 3, 5, 0)",-4,-1,-3,False,2,0.001073598861694336,"[-4, -2, -1]"
8-Queens,26,Hill Climbing (First Choice),"(6, 1, 2, 7, 4, 3, 5, 0)","(6, 1, 3, 7, 4, 7, 5, 0)",-4,-2,-2,False,2,0.0005714893341064453,"[-4, -3, -2]"
8-Queens,26,Hill Climbing (Random Restart),"(6, 1, 2, 7, 4, 3, 5, 0)","(4, 6, 1, 5, 2, 0, 7, 3)",-4,0,-4,True,35,0.012265205383300781,"[-5, -4, -1, -6, -5, -3, -2, -7, -5, -3, -2, -1, -5, -3, -1, 0, -4, -3, -5, -4, -1, -5, -3, -2, -1, -4, -3, -2, -6, -4, -3, -1, -7, -5, -3, -1]"
8-Queens,26,Simulated Annealing (Exponential),"(6, 1, 2, 7, 4, 3, 5, 0)","(3, 0, 6, 2, 0, 5, 1, 1)",-4,-4,0,False,965,0.01961803436279297,"[-4, -6, -9, -10, -11, -9, -10, -12, -15, -13, -13, -13, -12, -10, -11, -13, -10, -10, -8, -8, -8, -7, -7, -7, -8, -7, -5, -7, -6, -7, -5, -7, -7, -6, -6, -5, -5, -8, -7, -8, -7, -6, -6, -5, -6, -8, -7, -6, -5, -7, -8, -7, -7, -8, -10, -9, -11, -14, -9, -9, -6, -7, -5, -7, -4, -6, -7, -9, -8, -8, -8, -6, -6, -5, -6, -8, -7, -8, -10, -8, -10, -7, -7, -9, -6, -7, -7, -4, -3, -4, -8, -6, -6, -9, -7, -9, -6, -7, -6, -8, -9, -7, -8, -7, -7, -7, -9, -9, -8, -8, -6, -9, -10, -5, -3, -6, -6, -6, -8, -6, -5, -5, -6, -7, -7, -5, -4, -5, -5, -6, -6, -4, -4, -5, -5, -7, -8, -8, -8, -10, -10, -7, -6, -7, -7, -5, -6, -10, -8, -6, -6, -7, -8, -7, -10, -7, -10, -8, -8, -9, -11, -14, -16, -16, -15, -16, -11, -9, -9, -12, -15, -13, -9, -9, -9, -9, -13, -13, -10, -15, -13, -13, -13, -11, -7, -6, -5, -5, -7, -7, -5, -8, -8, -9, -9, -10, -10, -10, -14, -13, -10, -6, -7, -6, -7, -5, -7, -7, -6, -7, -7, -7, -6, -7, -11, -11, -12, -12, -13, -8, -10, -10, -11, -10, -10, -8, -9, -8, -9, -8, -8, -5, -4, -5, -5, -6, -10, -9, -10, -11, -9, -8, -6, -6, -5, -5, -8, -8, -8, -10, -11, -9, -9, -10, -12, -11, -11, -10, -8, -8, -6, -7, -6, -7, -9, -9, -12, -10, -6, -6, -8, -10, -10, -11, -8, -9, -13, -15, -13, -8, -7, -9, -5, -6, -10, -9, -9, -12, -11, -9, -12, -12, -10, -7, -10, -11, -10, -7, -9, -7, -6, -5, -7, -10, -9, -8, -6, -4, -6, -8, -7, -8, -8, -8, -6, -4, -6, -8, -7, -6, -6, -4, -4, -8, -8, -8, -7, -7, -7, -7, -8, -10, -8, -9, -9, -8, -9, -9, -8, -7, -6, -5, -6, -7, -8, -6, -5, -7, -5, -6, -7, -5, -6, -4, -6, -9, -6, -7, -8, -7, -8, -11, -10, -12, -11, -9, -6, -11, -12, -12, -13, -12, -11, -11, -8, -11, -9, -9, -8, -9, -12, -11, -9, -8, -8, -6, -7, -10, -10, -8, -9, -7, -7, -7, -5, -8, -6, -5, -4, -5, -4, -5, -7, -4, -4, -5, -9, -9, -7, -4, -3, -6, -3, -4, -6, -4, -6, -6, -6, -7, -8, -7, -5, -6, -8, -6, -6, -7, -6, -7, -7, -9, -8, -8, -6, -6, -8, -7, -6, -8, -8, -7, -8, -10, -9, -10, -13, -16, -12, -14, -12, -13, -11, -10, -8, -8, -7, -7, -6, -4, -5, -4, -5, -5, -7, -4, -4, -7, -9, -6, -8, -8, -7, -4, -7, -8, -8, -8, -6, -10, -11, -12, -10, -8, -9, -9, -7, -7, -8, -8, -6, -8, -5, -7, -11, -10, -10, -11, -10, -11, -10, -10, -7, -7, -7, -6, -5, -4, -6, -9, -10, -10, -9, -8, -7, -7, -9, -10, -12, -10, -10, -9, -10, -8, -9, -9, -9, -10, -9, -10, -11, -11, -11, -14, -14, -10, -8, -6, -7, -7, -9, -6, -4, -4, -4, -6, -3, -3, -4, -4, -4, -4, -6, -7, -7, -9, -10, -10, -10, -10, -8, -10, -7, -7, -10, -7, -7, -5, -7, -7, -6, -8, -8, -9, -10, -11, -9, -8, -8, -8, -10, -10, -7, -5, -6, -6, -6, -7, -10, -7, -8, -6, -6, -7, -4, -4, -7, -7, -9, -6, -5, -6, -5, -6, -8, -5, -7, -6, -6, -4, -4, -6, -8, -7, -11, -9, -7, -5, -5, -5, -7, -9, -11, -9, -8, -8, -8, -13, -10, -11, -8, -8, -12, -11, -8, -7, -10, -10, -7, -7, -8, -7, -7, -10, -7, -9, -11, -9, -8, -10, -7, -9, -7, -8, -5, -3, -5, -5, -5, -4, -3, -4, -7, -9, -7, -6, -5, -7, -6, -8, -8, -6, -8, -11, -11, -7, -7, -7, -7, -6, -7, -9, -7, -8, -7, -6, -6, -7, -4, -4, -6, -6, -6, -6, -5, -6, -6, -9, -11, -11, -12, -10, -8, -8, -10, -7, -5, -9, -8, -7, -7, -7, -5, -7, -7, -5, -5, -5, -6, -6, -9, -8, -7, -6, -7, -8, -8, -9, -7, -5, -6, -5, -4, -6, -7, -9, -9, -8, -6, -6, -7, -8, -7, -8, -7, -8, -6, -6, -5, -5, -7, -5, -6, -7, -10, -11, -12, -8, -11, -8, -7, -10, -8, -11, -11, -12, -11, -9, -9, -6, -7, -10, -11, -10, -10, -10, -5, -5, -6, -8, -9, -7, -8, -9, -7, -5, -6, -6, -7, -9, -8, -9, -9, -9, -7, -6, -7, -8, -5, -5, -5, -5, -4, -4, -7, -7, -5, -6, -7, -7, -6, -5, -6, -5, -4, -6, -10, -8, -7, -10, -11, -9, -8, -8, -6, -6, -6, -6, -7, -10, -10, -8, -9, -10, -8, -8, -7, -7, -6, -6, -7, -4, -4, -3, -4, -5, -7, -7, -7, -6, -8, -9, -11, -9, -6, -7, -8, -5, -6, -3, -6, -7, -7, -7, -6, -5, -7, -7, -8, -6, -9, -11, -8, -8, -8, -10, -12, -12, -8, -8, -11, -11, -9, -8, -6, -7, -7, -4, -7, -9, -8, -6, -7, -5, -5, -6, -7, -8, -8, -9, -8, -7, -7, -9, -7, -11, -8, -9, -7, -6, -8, -10, -10, -9, -7, -7, -9, -7, -7, -9, -9, -8, -9, -10, -9, -9, -11, -6, -6, -6, -7, -5, -6, -5, -5, -6, -4, -7, -9, -12, -12, -14, -14, -11, -10, -7, -9, -7, -7, -8, -8, -8, -7, -5, -7, -8, -6, -5, -6, -5, -5, -5, -5, -4, -4, -4]"
8-Queens,26,Simulated Annealing (Linear),"(6, 1, 2, 7, 4, 3, 5, 0)","(3, 1, 6, 4, 0, 7, 5, 2)",-4,0,-4,True,218,0.02046656608581543,"[-4, -4, -6, -6, -6, -7, -5, -6, -5, -5, -6, -7, -6, -6, -5, -3, -4, -3, -3, -3, -5, -4, -5, -5, -5, -3, -6, -5, -4, -3, -3, -3, -3, -3, -1, -1, -3, -4, -6, -6, -5, -5, -3, -5, -5, -5, -5, -5, -5, -5, -4, -4, -4, -3, -3, -2, -1, -3, -5, -5, -5, -4, -7, -7, -5, -4, -4, -4, -4, -7, -7, -6, -6, -6, -5, -4, -4, -5, -4, -3, -3, -3, -3, -2, -2, -2, -3, -2, -4, -5, -5, -5, -4, -4, -4, -4, -3, -1, -2, -3, -3, -3, -3, -3, -3, -3, -3, -5, -5, -5, -4, -4, -4, -3, -1, -3, -1, -1, -1, -3, -4, -4, -4, -2, -3, -2, -2, -2, -1, -2, -2, -3, -5, -5, -4, -5, -4, -4, -4, -4, -3, -4, -3, -3, -4, -4, -4, -4, -4, -5, -4, -7, -7, -7, -6, -7, -5, -5, -5, -5, -3, -3, -3, -4, -4, -4, -4, -4, -4, -4, -3, -4, -3, -3, -3, -3, -2, -2, -2, -2, -3, -2, -2, -3, -3, -3, -3, -3, -3, -3, -3, -3, -3, -4, -3, -3, -2, -2, -3, -3, -2, -2, -2, -2, -1, -2, -2, -2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0]"
8-Queens,27,Hill Climbing (Steepest),"(5, 1, 6, 4, 0, 3, 7, 2)","(5, 1, 6, 4, 0, 3, 7, 2)",-2,-2,0,False,0,0.0005090236663818359,[-2]
8-Queens,27,Hill Climbing (First Choice),"(5, 1, 6, 4, 0, 3, 7, 2)","(5, 1, 6, 4, 0, 3, 7, 2)",-2,-2,0,False,0,0.00035500526428222656,[-2]
8-Queens,27,Hill Climbing (Random Restart),"(5, 1, 6, 4, 0, 3, 7, 2)","(4, 6, 3, 0, 2, 7, 5, 1)",-2,0,-2,True,34,0.010368585586547852,"[-7, -6, -4, -1, -6, -4, -3, -2, -1, -6, -4, -2, -1, -7, -4, -3, -2, -5, -3, -2, -1, -3, -2, -1, -4, -3, -2, -2, -1, 0, -4, -2, -4, -3, 0]"
8-Queens,27,Simulated Annealing (Exponential),"(5, 1, 6, 4, 0, 3, 7, 2)","(3, 1, 3, 5, 3, 3, 4, 0)",-2,-9,7,False,962,0.01811981201171875,"[-2, -3, -4, -7, -6, -5, -6, -8, -8, -9, -5, -5, -7, -7, -9, -9, -7, -9, -7, -7, -9, -7, -6, -5, -7, -8, -6, -7, -6, -8, -8, -9, -9, -6, -6, -9, -8, -9, -9, -9, -7, -6, -7, -6, -5, -6, -6, -5, -5, -6, -8, -12, -8, -11, -9, -8, -9, -9, -7, -6, -6, -6, -8, -10, -9, -8, -8, -11, -10, -10, -7, -7, -9, -8, -9, -10, -12, -10, -12, -11, -8, -9, -10, -11, -12, -10, -8, -9, -11, -8, -10, -8, -9, -9, -9, -8, -8, -10, -7, -6, -8, -6, -6, -7, -8, -10, -9, -10, -9, -8, -5, -6, -8, -9, -9, -8, -10, -11, -13, -10, -9, -8, -7, -4, -5, -4, -4, -5, -8, -7, -6, -3, -7, -7, -6, -5, -9, -8, -5, -5, -5, -7, -7, -9, -9, -9, -8, -8, -8, -7, -6, -6, -6, -6, -7, -11, -11, -9, -7, -7, -4, -5, -8, -7, -7, -7, -8, -8, -7, -5, -5, -6, -6, -9, -9, -9, -11, -10, -12, -10, -9, -8, -7, -5, -6, -4, -7, -8, -9, -8, -8, -9, -8, -8, -9, -10, -8, -9, -7, -10, -8, -7, -12, -7, -10, -9, -10, -10, -11, -6, -7, -5, -6, -7, -7, -8, -6, -6, -6, -4, -7, -6, -4, -6, -6, -7, -5, -5, -6, -6, -7, -4, -4, -7, -5, -9, -8, -6, -3, -6, -9, -11, -14, -14, -11, -9, -8, -10, -11, -9, -8, -8, -7, -7, -7, -4, -4, -7, -7, -8, -7, -7, -9, -7, -6, -5, -8, -7, -7, -4, -4, -5, -5, -7, -8, -9, -7, -6, -8, -10, -6, -7, -7, -8, -8, -8, -5, -7, -7, -7, -8, -5, -4, -6, -4, -7, -9, -14, -17, -14, -14, -8, -9, -8, -10, -10, -11, -7, -6, -7, -6, -6, -7, -8, -12, -11, -10, -11, -8, -7, -6, -6, -7, -6, -7, -5, -10, -9, -7, -9, -10, -11, -10, -13, -11, -15, -13, -11, -11, -13, -10, -10, -9, -7, -8, -7, -6, -5, -5, -7, -8, -8, -9, -9, -8, -7, -7, -10, -7, -7, -8, -7, -10, -9, -7, -5, -5, -7, -8, -7, -5, -7, -7, -8, -8, -8, -8, -9, -9, -7, -7, -4, -5, -6, -6, -7, -8, -10, -9, -10, -8, -7, -6, -8, -8, -10, -10, -7, -11, -11, -7, -6, -6, -8, -9, -10, -8, -7, -6, -7, -6, -4, -4, -5, -6, -9, -9, -9, -9, -9, -7, -8, -7, -7, -8, -7, -6, -6, -4, -6, -6, -7, -7, -5, -5, -3, -6, -6, -6, -6, -3, -4, -7, -8, -11, -13, -10, -9, -10, -9, -6, -6, -7, -6, -7, -5, -6, -8, -7, -6, -6, -7, -7, -8, -6, -9, -10, -10, -7, -9, -7, -6, -7, -8, -8, -9, -9, -9, -8, -8, -6, -11, -9, -12, -11, -8, -9, -7, -6, -7, -8, -8, -8, -8, -7, -8, -6, -7, -6, -6, -6, -7, -8, -8, -5, -8, -10, -12, -8, -7, -8, -10, -8, -11, -11, -11, -8, -7, -7, -8, -7, -5, -7, -9, -11, -14, -10, -7, -5, -7, -11, -7, -6, -6, -7, -7, -6, -6, -3, -4, -3, -4, -6, -6, -5, -6, -6, -7, -7, -7, -6, -8, -6, -5, -7, -8, -7, -9, -9, -9, -5, -7, -5, -6, -4, -7, -8, -9, -13, -13, -10, -8, -8, -11, -10, -11, -9, -11, -8, -6, -6, -8, -8, -8, -5, -5, -3, -5, -9, -8, -7, -6, -8, -8, -5, -10, -10, -9, -10, -9, -10, -8, -7, -7, -6, -9, -10, -9, -9, -10, -9, -10, -12, -7, -6, -5, -6, -7, -7, -6, -6, -7, -6, -6, -6, -9, -12, -10, -10, -10, -9, -9, -9, -9, -9, -10, -10, -10, -9, -8, -5, -5, -5, -5, -4, -4, -8, -4, -4, -4, -5, -8, -9, -9, -7, -8, -7, -6, -5, -6, -11, -11, -14, -12, -12, -15, -17, -13, -14, -10, -9, -9, -7, -8, -6, -8, -8, -8, -6, -6, -7, -6, -6, -6, -7, -5, -7, -7, -9, -8, -10, -8, -10, -9, -9, -9, -8, -6, -9, -8, -9, -7, -7, -9, -9, -8, -9, -11, -8, -10, -8, -7, -7, -7, -6, -6, -10, -11, -11, -9, -8, -9, -7, -7, -6, -6, -7, -7, -9, -11, -11, -8, -6, -5, -7, -9, -9, -6, -7, -7, -8, -9, -10, -9, -7, -10, -9, -8, -9, -8, -6, -7, -8, -11, -13, -9, -9, -11, -8, -6, -6, -5, -8, -12, -12, -10, -10, -7, -8, -6, -8, -10, -10, -6, -6, -6, -7, -8, -7, -7, -7, -11, -11, -10, -8, -9, -8, -9, -10, -6, -8, -9, -8, -8, -9, -7, -7, -9, -10, -9, -8, -6, -5, -5, -5, -7, -6, -9, -9, -9, -7, -6, -5, -6, -7, -9, -12, -13, -12, -11, -11, -10, -7, -9, -12, -11, -8, -10, -9, -6, -6, -7, -8, -8, -8, -8, -8, -5, -6, -7, -8, -7, -6, -9, -5, -4, -4, -4, -4, -5, -6, -7, -7, -10, -10, -11, -10, -10, -8, -5, -8, -7, -9, -10, -7, -6, -7, -6, -6, -6, -7, -6, -5, -8, -9, -9, -10, -9, -9, -9, -7, -8, -7, -7, -8, -6, -9, -9, -9, -8, -10, -10, -11, -7, -7, -7, -9, -10, -12, -11, -13, -11, -10, -12, -13, -14, -13, -12, -10, -9, -9, -8, -8, -10, -9, -14, -13, -15, -18, -15, -14, -13, -10, -9, -7, -6, -5, -6, -6, -8, -6, -7, -6, -5, -7, -6, -6, -8, -10, -9, -7, -6, -5, -7, -6, -6, -5, -5, -4, -4, -5, -6, -6, -7, -5, -7, -8, -8, -8, -12, -12, -11, -9]"
8-Queens,27,Simulated Annealing (Linear),"(5, 1, 6, 4, 0, 3, 7, 2)","(4, 7, 1, 4, 2, 0, 6, 3)",-2,-1,-1,False,269,0.01696634292602539,"[-2, -3, -4, -5, -6, -6, -4, -5, -6, -4, -4, -4, -5, -6, -5, -5, -8, -8, -7, -7, -7, -6, -4, -6, -5, -3, -4, -4, -5, -5, -5, -5, -4, -4, -3, -5, -7, -6, -6, -3, -4, -4, -4, -5, -4, -5, -4, -3, -4, -5, -5, -4, -6, -5, -5, -5, -4, -4, -4, -3, -4, -6, -6, -4, -3, -4, -5, -4, -5, -5, -6, -6, -6, -5, -4, -4, -7, -7, -5, -4, -5, -5, -4, -5, -3, -2, -5, -5, -4, -4, -5, -5, -3, -3, -3, -2, -3, -4, -4, -4, -4, -4, -5, -3, -3, -2, -2, -3, -5, -5, -6, -4, -3, -4, -4, -4, -4, -5, -4, -5, -5, -5, -3, -3, -3, -3, -3, -3, -3, -3, -4, -5, -4, -4, -4, -3, -3, -3, -3, -3, -4, -3, -3, -3, -2, -2, -3, -3, -4, -4, -5, -4, -3, -4, -4, -5, -5, -5, -5, -5, -4, -3, -4, -4, -4, -2, -3, -3, -4, -4, -3, -3, -2, -3, -3, -3, -2, -3, -3, -3, -2, -3, -3, -2, -3, -5, -5, -4, -3, -4, -4, -4, -4, -3, -3, -3, -2, -2, -2, -4, -3, -3, -3, -2, -3, -2, -3, -3, -3, -2, -1, -1, -1, -2, -3, -3, -2, -2, -3, -3, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -3, -3, -3, -3, -3, -3, -3, -3, -2, -2, -3, -3, -2, -2, -2, -2, -2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
8-Queens,28,Hill Climbing (Steepest),"(3, 4, 1, 7, 6, 5, 2, 0)","(1, 4, 7, 3, 6, 5, 2, 0)",-5,-2,-3,False,3,0.0012621879577636719,"[-5, -4, -3, -2]"
8-Queens,28,Hill Climbing (First Choice),"(3, 4, 1, 7, 6, 5, 2, 0)","(6, 4, 1, 7, 5, 3, 2, 0)",-5,-1,-4,False,3,0.0005898475646972656,"[-5, -4, -2, -1]"
8-Queens,28,Hill Climbing (Random Restart),"(3, 4, 1, 7, 6, 5, 2, 0)","(2, 0, 7, 3, 1, 6, 4, 5)",-5,-1,-4,False,23,0.007614612579345703,"[-2, -4, -3, -2, -7, -5, -3, -2, -6, -4, -2, -5, -4, -2, -5, -4, -3, -4, -3, -2, -1, -2, -1, -1]"
